,site,date,stars,title,text,location
2496,www.1password.com,2022-01-28T16:56:18.000Z,5,Excellent customer service!,"I had a major problem with my 1Password account and Melicia helped me solve it in no time! She was kind, helpful, and clear in explaining the steps and the actions I had to take to solve the problem. She is the best!  Thank you again Melicia, and to the 1Password team as a whole for providing us with a great tool and the best customer service out there!",IT
2497,www.1password.com,2022-01-28T15:00:55.000Z,5,That's the best Pw Manager,This Pw manager is the best and I will keep using it! Also does the support answers very fast if you have questions or problems you can expect a fast and easy to follow massage that solve your problems.,DE
2498,www.1password.com,2022-01-28T13:25:42.000Z,4,Great solution,"Great solution for passwords, credit cards, licenses and sensitive notes.  Can get tricky if you have multiple accounts and use many devices but the support team was fast and helpful.",SE
2499,www.1password.com,2022-01-28T09:41:07.000Z,5,I have been using 1password for 4…,"I have been using 1password for 4 years, absolutely hassle free, secure and windows pc apps are also very good",IN
2500,www.1password.com,2022-01-28T02:14:37.000Z,4,I have been using 1Password since its…,I have been using 1Password since its inception but now that things are changing with the company it is quite disturbing that they are forcing people to get a membership.  It is amazing now that they have got so big the people that help them get there are being kicked to the curb.  I have been relying on this software for a lot of years but now feeling being left behind.  Now I have to find another way to store my passwords back to spreadsheets.  I wish 1Password much success but for being a single user and on a limited income (SSA) this can be very expensive over the years.,US
2501,www.1password.com,2022-01-28T01:58:40.000Z,5,Swift and effective support,I was very impressed with the speed and clarity of the response I got from the support team. Keep it up!,US
2502,www.1password.com,2022-01-28T00:42:39.000Z,5,Good customer service,"The 1password team were kind, patient, and helped me resolve my issue.",US
2503,www.1password.com,2022-01-27T23:15:13.000Z,1,A pain in the butt to get set up,"Date of experience:   January 27, 2022",CA
2504,www.1password.com,2022-01-27T23:05:06.000Z,5,Real Time Customer Service (literally),"At my best, I believe that I am “tech neutral” and struggled initially setting up my 1 Password account.  However, with the (persistent) help of”Morgan,” my issues were not only resolved, they were followed-up upon instantly after they provided the guidance and resources necessary to resolve them.  Such “hand holding” is greatly appreciated by those of us in need of such patience.  Thanks again!",US
2505,www.1password.com,2022-01-27T22:07:32.000Z,5,1 Password support,"I can’t fault the service from the support team. Ethan, Muhammad, Jason and Linda all responded to my queries and dealt with them promptly and so professionally.  They were superb and I have since recommended 1Password more strongly as the back up support team enhances the product because it is so good. Thank you.",GB
2506,www.1password.com,2022-01-27T21:27:19.000Z,5,1Password assistance was amazingly fast and just what I needed,"I submitted a ticket with a billing question figuring I would hear something back sometime in the next 24-48 hours. Instead, I received a response from a human within an hour or two of submission. I provided additional info the agent requested and, within another hour or two, he had solved my problem - the bill was not only fixed; it was fixed in my favor. Maybe I shouldn't be surprised. I love 1Password, so maybe I should have anticipated their customer support would be as good as their product! Outstanding!",US
2507,www.1password.com,2022-01-27T21:05:34.000Z,5,i had an issue where the data on my…,"i had an issue where the data on my phone did not sync with the data on my PC.  Alvin and Alex found the issue, and provided very informative instructions on how to resolve the issue.  There emails were very complete and simple to follow, and it was the exact solution needed with all the steps required to completely fix the issue.",US
2508,www.1password.com,2022-01-27T20:25:43.000Z,5,Excellent customer assistance,"Customer assistance setting up my 1Password accounts from several team members was excellent. Timely, friendly, helpful. Not sure hiw if coind havd been much better.",US
2509,www.1password.com,2022-01-27T17:26:25.000Z,5,Absolute best online customer service…,Absolute best online customer service I’ve ever received .  Prompt - thorough - and courteous.   Multiple emails to assist - well written responses - and also followed through.,US
2510,www.1password.com,2022-01-27T14:39:42.000Z,5,I have been using 1password for about 8…,"I have been using 1password for about 8 years using the older method of synching passwords between Windows, Android and iOS using Dropbox, for most of that time and it worked well. However this system is not supported by 1password any longer and I needed to change to the new cloud based system. The new system does have a cost but after doing some comparisons the 1password pricing is reasonable.   The new system links everything a central server. I set up all my devices again and they all work well. The 1password team was very helpful in helping with the transition to the new system. So far I have had no problems accessing my passwords on any of the platforms, Windows, Android, IOS. Many thanks",CA
2511,www.1password.com,2022-01-27T13:51:00.000Z,5,Great app!,Great app!. I've been using it for at least 3 years now.,US
2512,www.1password.com,2022-01-27T11:54:18.000Z,4,1Password - Same as Its Name,Good Things: 1. Easy to import passwords 2. Seamless Integration 3. Excellent Extension Improvements: 1. Better and easy way for billing,IN
2513,www.1password.com,2022-01-27T02:09:08.000Z,5,"Reliable, feature-rich, and nicely designed password manager.","I have been using 1Password for a few years and it has worked excellently and without problems on any of the platforms I use. These are Windows, macOS, Android, and iOS. 1Password is additionally the password manager I have experienced, is best integrated on most platforms in terms of design and features. The design of the 1Password apps is far ahead of any of their competitors in my opinion. 1Password does as it promises: Quick insertion of logins when logging in while generating secure passwords and saving these. It is a super idea that 1Password a few months ago began a collaboration with Fastmail to create masked emails easily and quickly. However, please be aware that the integration does not work on all websites, and one thus has to manually create a masked email on Fastmail.com. I am certain they will work on adding more websites to support this feature in the future. I have been in contact with support about billing who responded within approx. 1-2 days and solved my problem fast and professionally. I think that is what you can expect - so well done. No review without something which can be improved or added: - An option to add a Fastmail email to a login when masked emails are created manually when the popup does not appear on the email field. All in all, I am happy with 1Password and the price is my optics reasonable.",DK
2514,www.1password.com,2022-01-26T20:41:10.000Z,5,Excellent Customer Support,"I had an excellent experience with the 1Password Customer Support team. Specifically, Ixquel, Amy, and Sarabeth. These three seem to be a power team and I definitely believe they are assets to the 1Password organization. I reached out because I needed a credit from an old account switched over to my new account. I thought this would be impossible since it was tough to find a track-record of when I made the original transaction however they helped me and were able to credit my account. Thank you to these three and the support team for their help!",CA
2515,www.1password.com,2022-01-26T20:06:24.000Z,5,Excellent help with old version,When asking for help with upgrading from my old version of 1Password I got very accurate answer. I was especially happy with a very nice and helpful attitude.,SE
2516,www.1password.com,2022-01-26T19:20:45.000Z,5,Great 1Password customer support from Kevin Li.,"I signed on to try 1Password and have been feeding it with my various sites and passwords. (I've had to feel my way in this process as -- at least from my point of view -- 1Password provides very little guidance for familiarizing oneself with its operations.) One site simply wouldn't operate reliably, and I took my problem to 1Password support. Fortunately, my query was assigned to Kevin Li, who immediately contacted me and worked with me to solve the problem. He prepared a short video about my sign-in procedure as I had explained it to him. I sent him a pdf with screenshots of each stage of the process to show what was going wrong. And -- Bingo! -- he hit the nail on the head regarding what I needed to do next to solve the problem. Kevin provided great customer support!",CA
2517,www.1password.com,2022-01-26T18:40:38.000Z,5,Somehow I couldn't find how to get it…,"Somehow I couldn't find how to get it to work - so, by e-mailing, the instructions were clear enough to follow to get it all to work on my end!",US
2518,www.1password.com,2022-01-26T17:15:35.000Z,5,Amazing product,Amazing product. Has completely changed how I view passwords. I converted all of my accounts to use random passwords and have not looked back. And their customer support is every bit as amazing. I would recommend 1Password to anyone struggling to manage their passwords.,US
2519,www.1password.com,2022-01-26T15:21:59.000Z,5,While working through problems…,"While working through problems associated with shifting 1Password from an old to a new computer, over several weeks I worked with three different support people.  All were extremely patient as issues were brought up and worked through and all were extremely prompt with their replies. One of the best support experiences I have had.  Thank you!",US
2520,www.1password.com,2022-01-26T12:42:34.000Z,4,1Password Review,"Everything is good, but overall the service seems to be excessively overloaded with features. Some kind of ""lightweight mode"" will be appreciated with ""advanced mode"" in settings for experts.",RU
2521,www.1password.com,2022-01-26T04:24:23.000Z,5,Amazing Support,Reached out to support regarding billing questions and also couple of technical issues. The team went above and beyond to resolve the issues and provided solutions. Very easy to work with. I will be their forever customer and hoping for similar support from this team,US
2522,www.1password.com,2022-01-26T01:11:45.000Z,5,Great Product,Great Product. Wonderful customer service.,US
2523,www.1password.com,2022-01-25T21:22:39.000Z,5,Fast customer service and straight to…,Fast customer service and straight to the point. Love it,US
2524,www.1password.com,2022-01-25T19:41:33.000Z,5,I'm a customer for more than 3 years…,I'm a customer for more than 3 years now and I can't think about my life without 1password.  Also the customer support is great!,DE
2525,www.1password.com,2022-01-25T18:57:57.000Z,5,Great product and fantastic customer service!,"Great product and fantastic customer service! I had the unfortunate experience of misplacing/not remembering my master password, as I hadn’t fully taken all the steps necessary to set up my ‘emergency kit’. The 1Password team walked me through all of the necessary steps to recover my account promptly and professionally. Many thanks to the 1Password team for their stellar service.",US
2526,www.1password.com,2022-01-25T16:21:49.000Z,4,The rep(s) were most attentive,"The rep(s) were most attentive, followed up with my issue regularly. I did not give a 5 star rating because I felt that the problem I had—namely upgrading to a subscription account was not well handled by 1Password when I originally upgraded. Probably should review that process for the consumer.",US
2527,www.1password.com,2022-01-25T07:23:40.000Z,5,Thanks for listening,Thanks for the discount on our next year's Family Plan.  I appreciate being listened to.,CZ
2528,www.1password.com,2022-01-25T01:30:52.000Z,5,Excellent Product!  Excellent Support!,"I have been a 1Password user for a very long time. Recently I upgraded to 1password7 and I was confused about getting my old data transferred over.  I contacted 1password help and they they responded back to me in a timely fashion.  Then a small team of professionals stayed with me until I got it straight.  Now thanks to the support crew I am up and running again as smooth as butter.  Thanks 1password support, I was completely lost until you guys showed up.  A+A+A+A+A+",US
2529,www.1password.com,2022-01-24T22:31:40.000Z,5,The staff at 1Password know their…,"The staff at 1Password know their product. They are responsive, courteous and patient. They did an excellent job for me.",US
2530,www.1password.com,2022-01-24T21:17:04.000Z,4,4.5 stars so far,"4.5 stars so far.  4 stars for the app, 5 for customer support. Initial use has been mostly smooth, though one site seems to not take credentials from the app no matter how many different ways I try.  Most work great.  I really like the password generator.  Customer support is responsive, polite and helpful!",US
2531,www.1password.com,2022-01-24T21:02:04.000Z,5,Awesome interaction,"I appreciate Yasmina's quick response and feedback regarding my question. Even tough 1Pass doesn't currently offer a discount for teachers, Yasmine and Saif still applied a credit to my account. I love the product and this interaction has made me respect the company even more! Well done 👏🏼",CA
2532,www.1password.com,2022-05-18T03:29:20.000Z,5,Very grateful for the outstanding 1Password help I received,Muhammad with 1password support guided me from despair over fearing I had lost all my  logins to success with a rescue kit that I did not have before and the ability to migrate my passwords to a new 1password account. What a relief! Grateful for their excellent customer service support. Margie,US
2533,www.1password.com,2022-01-24T13:33:08.000Z,4,Slow at first but quality thereafter,I wish feedback would have been faster - felt v stressed when issue first arose and felt unable to find anyone to talk Realize it was a weekend but given this is passwords we talk about it is hard to limit to work week  That said - when second advisor came in I greatly (!) appreciated the pro activity to share information that might help - even though I hadnt asked for it (eg date password was changed) and follow up with more ideas,BE
2534,www.1password.com,2022-01-23T21:37:20.000Z,5,Long Time User Continually Singing 1Password Praose,I have been a long time user as an individual and with the family plan.   1Password has always been a rock solid product.   The feature set continues to grow and provide broader value. Another key element is the support.   My support queries are always responded to quickly and with very quick resolution!   I have never been frustrated with support - always delighted!,US
2535,www.1password.com,2022-01-23T20:27:53.000Z,5,I couldn’t get the auto fill to work…,I couldn’t get the auto fill to work with my banking app. They explained what needs to happen on the app end to work.  Very friendly and helpful,US
2536,www.1password.com,2022-01-23T04:40:39.000Z,5,"Of all the password storage utilities I've used, this one is the best","Of all the password storage utilities I have used, 1Password Password Manager has to be the best so far, and it keeps getting better. One suggestion I can offer is that the Android version needs to be less intrusive in ""being so helpful"". It's popup often overlays whatever it is you need to fill in, and because it is so fast to jump to your assistance, you often cannot see what it is offering to fill in without navigating away from the field and going back. Because of the limited screen real-estate on a phone screen, this can often be more of a hindrance than a help. On a PC screen or tablet screen, this is not an issue. I can turn this feature off entirely, but then I lose the benefit when I most need it. For now, I learn to adapt. I love the configurability of this application and the ability to store much more than just passwords. I keep track of what is in my wallet in case I lose it, what is in my safe deposit box, etc., membership cards, passport details. The list goes on for those things you can store in your personal vault. And because it is in the Cloud, it is always available to you with an Internet connection. I am a lifetime subscriber. My search for a reliable, comprehensive, and easy-to-master password keeper is over! I am sticking with 1Password.",US
2537,www.1password.com,2022-01-22T23:37:01.000Z,1,I need my passwords to my accounts…,I need my passwords to my accounts because I can't remember them and I have them all saved to my phone,US
2538,www.1password.com,2022-01-22T21:06:47.000Z,5,"Quick, professional and helpful support","Quick, professional and helpful support service. My request has been fulfilled completely in 1 hour with the right instructions that I need. Well done!",IT
2539,www.1password.com,2022-01-22T20:47:35.000Z,5,I have been a user of 1Password for…,"I have been a user of 1Password for many years.  As it has migrated to the App Store and also direct from their website, I got confused and ended up with two licenses - unbeknownst to me.  When I discovered it and reached out to 1Password, they helped me make sure I didn't delete passwords from the wrong license and refunded my erroneous extra license.  Beyond the quality of the product, their service this time - and every time I have had to ask for help - has been flawless and fair.  I would recommend them for their product and for their ethical treatment (and the ease and quickness of the responses from the help desk).  Thank you very much!",US
2540,www.1password.com,2022-01-22T16:24:02.000Z,5,Responsive and very helpful.,"Date of experience:   January 22, 2022",SE
2541,www.1password.com,2022-01-21T23:09:30.000Z,5,New User Experience,"I am a new user of 1Password. With over 600 passwords for my personal and business related activities and increasingly frequent notices of compromise, I spent considerable time researching the various options. I have worked in technology for many years as a developer, a head of development, a head of technology strategy, a CIO and CEO of four technology-intensive companies. As I started my journey in implementing 1Password I had some confusion and difficulty. I installed 1Password on my MacBook, iPad and iPhone, imported my existing passwords from iCloud (Keychain) and began to change passwords to iPassword suggested passwords site by site. However, I notice the platforms did not seem to be synching across devices. I requested help from 1Password’s support team. One of their agents (Alex) responded within 24 hours, providing step by step instructions and illustrations of how to make it all work. The instructions were perfect. Problem solved, and I am back on my way to migrating all of my passwords.  I don’t often write reviews (good or bad), but knowing the huge customer base that 1Password has, how quickly they responded and how personalized and accurate the guidance was, I sent them an email to thank them.  I am so glad I picked this product and company to trust for securing my passwords. They truly are outstanding.",US
2542,www.1password.com,2022-01-21T19:33:47.000Z,5,Great service,Great service. Great app,NL
2543,www.1password.com,2022-01-21T19:25:18.000Z,5,Brilliant Password Manager with outstanding customer support,"The headlines: 	1.	A brilliant password manager. It has always sync’d across all my devices effortlessly; 	2.	More knowledgeable people than me rate 1Password’d security as the best in the business; 	3.	It is a brilliant place for an individual a family or an organisation to keep important documents and all the stuff that Apple’s keychain can’t keep. 	4.	Has evolved over time to provide really useful features, beyond archiving log-ins. 	5.	Integrates with browsers really well  	6.	Will outlive me: the company is well financed and has a good roadmap into the future. 	7.	Most importantly, has provided me with ome of the best customer support I’ve had in 35 years of working with IT. 1Password used to be a one-off purchase, but it has recently moved to a subscription model. I’ve used it since 2013 and was reluctant and hesitant to move to the new model. But I knew I would have to do something: my old version won’t necessarily run on the next computer I get. I looked at many of the alternatives and they did not really match up. So I contacted 1Password about upgrading. The support they gave was brilliant: My questions were answered concisely and accurately within 24 hours; the instructions for transitioning that they they gave me were clear, easy to follow and – the key thing – they worked.    I have to say, I appreciate 1Password more today than I did 12 years ago.",GB
2544,www.1password.com,2022-01-21T17:01:27.000Z,5,I had almost given up on 1password when…,I had almost given up on 1password when I discovered support. They were very helpful. It made all the difference.,US
2545,www.1password.com,2022-01-21T13:38:31.000Z,5,fast and pleasant feedback,fast and pleasant feedback. it's nice to get in touch with a person and not just get an automatic response,SE
2546,www.1password.com,2022-01-21T09:30:19.000Z,5,Quick and effective,"Quick, concise and effective response to the issue I encountered. Would recommend this customer service.",NL
2547,www.1password.com,2022-01-20T22:39:49.000Z,5,I'm a new user of 1Password and had…,"I'm a new user of 1Password and had questions about installation and functionality. I used tech support via e-mail to help me. They were outstanding. They responding fairly promptly with helpful and useful information. Thanks so much, 1Password! Good work.",US
2548,www.1password.com,2022-01-20T20:35:12.000Z,5,Great Customer Sevice,"I have been a customer of 1 password since the beginning of time. Not only is it a great product, the customer service is outstanding. I am quite digital savvy so only issues I can’t figure out for my self required emailing for resolution. Hats off, great customer service is hard to come by these days, especially for digital products. Thank you 1 Password.",US
2549,www.1password.com,2022-01-20T20:30:16.000Z,4,I have relied on my single application…,"I have relied on my single application of 1Password for years. I upgraded to 1Password7 subscription so I could add it to an additional Mac machine. The migration was seamless and it was easy to get it up and going on my MacBook, Mac Mini and iPhone. I was pleased to get direct responses from their support team as I inquired how to share and through the signup process. Folks were very attentive and supportive.  I will say that I am trying to figure out why 1Password pops up at times that I don't expect, like filling in form fields in other applications. I am learning.",US
2550,www.1password.com,2022-01-20T17:18:14.000Z,5,Support is quick to respond and very helpful,Support is quick to respond and very helpful.,RO
2551,www.1password.com,2022-01-20T16:48:55.000Z,5,I've transitioned all my logins over to…,"I've transitioned all my logins over to 1password and am super happy about it. Its a great investment into both efficiancy, peace of mind and better security! Customer support have also been super helpful with my questions.",NO
2552,www.1password.com,2022-01-20T16:46:32.000Z,5,Excellent customer service,"Excellent customer service. I am only just beginning to use this service but already have experienced fast and helpful customer service.  When I locked myself out of my newly setup account they responded quickly and although they can not recover your account, I was able to still get credit for my subscription and start a new account.",US
2553,www.1password.com,2022-01-20T16:18:21.000Z,5,"Inexpensive, user friendly, and solid tech support","I love the product. This password manager is really easy to use. I'm coming from an all Apple environment so my only gripe is that Apple's internal password app sometimes fights with 1password for dominance (as far as which dialog box is going to be on top when filling out passwords.) I'm sure that is more of an Apple thing than 1Password. I upgraded my account from individual to Family. It was a bit of a headache because there wasn't a self-servicing option available online; I had to go through tech support. When I did, they were super quick to respond and very helpful. I had it all squared away in less than 24 hours.",US
2554,www.1password.com,2022-01-20T12:42:17.000Z,5,I had a technical issue - membership,I had a technical issue with starting a membership since I am a long time customer of 1Password and purchased the app before subscriptions were available.   Now I have a secure backup in “the Cloud” 😎 Great customer service.  Impressed !!!!,CA
2555,www.1password.com,2022-01-20T06:52:52.000Z,5,Happy customer since 2016,"Happy customer since 2016. 1password keeps my mind at peace. Great product, highly recommended!",SK
2556,www.1password.com,2022-01-20T03:27:33.000Z,5,Taylor and Saif were helpful,"Taylor and Saif were helpful, friendly, and responsive.  They fixed my issue right away!",US
2557,www.1password.com,2022-01-19T22:17:59.000Z,5,Quick and Helpful Customer Service,"I am a new user and was having trouble logging in. Zahra from 1Password was very helpful, shared easy-to-follow steps, and was quick to respond. I assumed it would be a difficult process or take a long time, but it turned out to be an excellent experience!",US
2558,www.1password.com,2022-01-19T22:13:24.000Z,5,Great support,Contacted support to help me upgrade my account from individual to family and got a response within 12 hours. Also everything was explained very well.,AT
2559,www.1password.com,2022-01-19T21:34:59.000Z,5,Very nice☆,This app is very good. The reason is... ・Reasonable price. ・Kind support. ・There is no excess function. Thanks☆,JP
2560,www.1password.com,2022-01-19T20:55:18.000Z,5,1Password instead of free password vaults,"We use this app across multiple iOS and macOS devices... and it's excellent. Even the beta version of this application has outstanding security, usability, and performance.",US
2561,www.1password.com,2022-01-19T19:51:58.000Z,5,Terrified of losing my passwords after…,"Terrified of losing my passwords after a PC crash, then repair, then reinstall software, the support I received was very helpful, patient, timely, and successfully resolved all my issues.  Many thanks.",US
2562,www.1password.com,2022-01-19T19:14:02.000Z,5,IS&T Engineer // Highly Recommends 1Password,"As a private IS&T engineer working worldwide, I can't recommend 1Password enough. I've been using the service and apps for nearly a decade, and I've never had a negative experience or hit a bug that wasn't acknowledged and fixed immediately. In the few times that I've needed assistance, Customer Care has been responsive, helpful, and engaged.  Managing several thousand passwords (for myself and clients) can get messy fast, but 1P makes it a breeze. Everything is kept tidy in one central place, with as much specificity as you need. The apps are reliable and well-integrated in macOS, iOS, and iPadOS (hello auto-fill for authenticator codes!). Add high-speed but secure encryption, and you have a product worth 10x what they charge. If you have a pulse, you need to manage passwords. If you haven't already, do yourself a favor and make life easier ––– sign up for 1Password.",US
2563,www.1password.com,2022-01-19T19:00:29.000Z,5,Excellent support,"Excellent support, nice, helpful and efficient",FR
2564,www.1password.com,2022-01-19T18:43:31.000Z,5,Excellent customer support and service,"I have had 1Password since 2011. At that time I needed help getting it setup, but in all the time since then it has worked perfectly. I had it on my phone and my computer and used it constantly. Last week I decided to change all my passwords, and in the process I became aware that the stand-alone product I had used for over ten years was no longer supported by the company. I downloaded the new version, and somehow the two versions ended up tangled together. In order to pull them apart I needed a lot of help from Support, and I received it!!! I was so afraid that I would lose my old data in the process, but Support was there for me all the way through and made sure that I had what I needed to make the transition seamlessly. I cannot recommend 1Password too highly!!!",US
2565,www.1password.com,2022-01-19T17:36:07.000Z,5,Long time 1Password user and fan!,I wanted to let you know I thoroughly enjoy and appreciate 1Password. I’ve been using 1Password for many years now and am so happy with it. I was referred by a dear friend in the Pacific Northwest area. I recently setup 1Password for two of my neighbors (a few weeks ago actual on a family plan). It’s a bit of a learning cure for them to get into but they are most appreciate of the app in general!,US
2566,www.1password.com,2022-01-19T17:29:28.000Z,5,Fast and professional support,"Fast and professional support, I am yet again glad that chose 1password",RU
2567,www.1password.com,2022-01-19T14:40:46.000Z,5,Great product,"Great product, really thoughtful customer service",US
2568,www.1password.com,2022-01-19T14:04:45.000Z,5,Thanks to the online 1Password support…,"Thanks to the online 1Password support team, I was able to resolve an issue I was having with my 1Password application. The support team responded quickly and proved the steps I needed to take resolve the problem.  I could email them 24/7 and they responded to every email quickly and efficiently.  I was overly impressed with the knowledge and expertise that was provided. I can not say enough about this support team and want to thank them profusely.",US
2569,www.1password.com,2022-01-19T13:48:20.000Z,5,Excellent customer service,Excellent service - resolved the issue in the first interaction! A+,US
2570,www.1password.com,2022-01-19T13:37:29.000Z,1,They are useless .,They are useless .. They look downwards on customers. They keep on charging on every upgrade,NG
2571,www.1password.com,2022-01-18T21:59:12.000Z,5,I’ve used 1Password since my first Mac…,I’ve used 1Password since my first Mac and have found it to be a must have. It just keeps getting better and better. Whenever I have had a problem the support has proved to be first class too. I can’t recommend it highly enough.,GB
2572,www.1password.com,2022-01-18T21:52:22.000Z,5,Great security at a great price,"Date of experience:   January 18, 2022",US
2573,www.1password.com,2022-01-18T18:49:23.000Z,5,Student Discount,I have asked for a student discount because there is no such thing on a website. I have received very quick help with that and now I'm a happy member of the 1Password community.,PL
2574,www.1password.com,2022-01-18T18:43:05.000Z,5,I received quick and helpful responses…,I received quick and helpful responses to my tech question regarding 1Password. The staff also followed through when I took a day to respond to them to answer their questions. I would strongly the 1Password product based on both its usefulness and the customer support provided by the company.,US
2575,www.1password.com,2022-01-18T14:27:16.000Z,5,Moved to 1Password from LastPass after 10+ years,"I've been a satisfied (paying) user of LastPass for over 10 years and generally I've been pleased with the product.  The security ""incidents"" you hear of are nearly all massively sensationalised and the applications work ok. 1Password though, is so much better - in every way! Apps (Windows and iOS at least) are much more refined and less ""glitchy"".  Clipboard management in Windows 10 is implemented perfectly (and securely), auto-fill seems to work better and doesn't get in the way as much, you can create custom entries with multiple ""passwords"", tags are great, TOTP integration (one-time passwords), watchtower service is neat and highlighted a few issues I needed to sort out ... the list goes on. I'm delighted with 1Password so far and I'd recommend any long-time LastPass users to take a look.  I imagine like me you'll be impressed and might even choose to switch yourself.",GB
2576,www.1password.com,2022-01-18T11:38:31.000Z,5,Excellent program!,"Date of experience:   January 18, 2022",US
2577,www.1password.com,2022-01-18T08:24:41.000Z,1,they keep your money you paid for…,they keep your money you paid for annual subscription if you want to change to monthly or cancel. THEY WONT REFUND YOU THEY KEEP IT IN LIMBO I don't like having to put 1Password password in every site I may as well let the keychain do it ON THAT BASIS ALONE I WOULD IN MY OPINION SAY THEY ARE CRAP,GB
2578,www.1password.com,2022-01-18T03:56:44.000Z,5,Switched to 1password families plan and love it!,"My family have used 1password for years and loved it. Other family members have individual memberships, while I have an old standalone version of 1password that is not supported on any platforms anymore. So I contacted the 1password team for advice. Ethan was very friendly, knowledgeable and patient with all my questions. With his help, we decided to switch to 1password families plan. The data migration and integration between devices were super easy. 1password has thought through a lot of things to make transition painless. I like several features of the families plan. Everyone has secure access to their own private vault that nobody else can see, and we can create shared vaults to share information and decide who can see and edit it. If one person is locked out of his account, other family members can help him recover the account. The cost is lower for the  family plan than several individual plans combined. Also love how easy to use 1password on my ipad and iphone, and the sync among devices is instant.",US
2579,www.1password.com,2022-01-18T02:43:59.000Z,5,Awesome product and even more amazing…,"Awesome product and even more amazing customer support. I have tried about 5 password managers before committing to 1Password. They’re the best, there’s no competition here.",NL
2580,www.1password.com,2022-01-17T23:26:04.000Z,5,Great support.,"Date of experience:   January 17, 2022",BE
2581,www.1password.com,2022-01-17T20:03:04.000Z,4,1PASSWORD: EXCELLENT CUSTOMER SUPPORT,"As a new user of 1Password, I found that I had taken on a Family account that was not needed and wished to convert to an Individual account. Although there was online guidance on how to achieve this, it was not at all clear.  I used the option to email customer support for assistance. I was pleased to get a very prompt response that immediately gave clear guidance.  An exchange of three emails ensued which solved the problem and achieve the account  conversion that I was seeking.  Well done Laura Catherine and your colleagues! Thank you for your expert and effective level of customer support.",GB
2582,www.1password.com,2022-01-17T19:02:45.000Z,5,Great program with outstanding customer support.,Great program which constantly provides new and useful features.  Technical support is extremely fast an through helping me solve any issues.,US
2583,www.1password.com,2022-01-17T18:47:38.000Z,5,Best password manager that I used,"Best password manager that I used! Also, the support team is accommodating and friendly to people. Thanks a lot, 1Password, for being such a good company and tool.",BR
2584,www.1password.com,2022-01-17T16:53:37.000Z,5,I received answers to my questions in…,I received answers to my questions in an un-stressful manner.  Thanks.,US
2585,www.1password.com,2022-01-17T16:42:06.000Z,2,I wo want this to work,"I wo want this to work, but as I set this up, I routinely get ""no code response from server"" messages, and I've also gotten locked out as well.  Pretty awful experience, and not seeing the value.",US
2586,www.1password.com,2022-01-17T00:12:19.000Z,5,Great product,"Great product, great support Your get what you PAID for with 1Password. Would you trust your identity with a company that was ""free""?",AU
2587,www.1password.com,2022-01-16T23:20:40.000Z,5,Thanks to the team for helping me w/…,Thanks to the team for helping me w/ getting the new subscriber discount!,US
2588,www.1password.com,2022-01-16T21:59:17.000Z,4,The main downside is that it integrates…,"The main downside is that it integrates well with the web (via Chrome browser), however for applications it's not as nicely integrated for native apps in Mac OS.  I.e. MS Teams login details for microsoft.com, sorted, however it has a suggestion for ""microsoftteams"" when trying to login, but no fluid way to either add that deeplink/shortcut for an app, only websites. Fix that, and I'll give it 5 stars.",NZ
2589,www.1password.com,2022-01-16T08:25:00.000Z,5,Nice human customer support,I had issue changing my billing from Google to credit card. Customer support helped by directly by email during the process which is very appreciable.,FR
2590,www.1password.com,2022-01-15T20:37:51.000Z,5,Brand new user who needed help fast,Brand new user who needed help fast - support team was great - they got me teh right answer quickly and were a pleasure to deal with.,US
2591,www.1password.com,2022-01-15T14:58:01.000Z,5,I had some issues with syncing across…,I had some issues with syncing across my devices and the problem was not easily solved but a great representative named Alex Singer a Support Lifeguard @ 1Password was excellent.,US
2592,www.1password.com,2022-01-15T13:35:38.000Z,5,Excellent support,Excellent support! Thank you for your help!,DE
2593,www.1password.com,2022-01-15T10:42:33.000Z,5,Good Support!,"Date of experience:   January 15, 2022",JP
2594,www.1password.com,2022-01-14T22:08:18.000Z,5,Praise for 1Password's Customer Service,1Password is easy to use and I am relying on it more and more to store and generate secure passwords. It enables me to avoid the pitfall of reusing the same passwords because they are easy to remember. I also found their customer service was top notch. They got back to me immediately by email and walked me through the steps to change from an individual account to a family account.,US
2595,www.1password.com,2022-01-14T19:33:28.000Z,5,Very nice platform.,"Very nice platform. Like the product very much and got very nice, competent help with any problem or question I had.",DE
2596,www.1password.com,2022-01-14T18:46:13.000Z,5,Better than I'd hoped,"It's not perfect, because it has to help me with the far-from-perfect Web. But it behaves sensibly, sorts things out better than I could, and has rescued me from the insanity of managing passwords on my own. And I've recently needed help from 1Password's support people. (I'd screwed up the transition from an individual to a family account.) They saved my bacon. Finally: I'm a retired professor. A 5/5 assessment used to be for students who were better than I was. (It happened!) This 5/5 for 1Password is considered.",CA
2597,www.1password.com,2022-01-14T16:19:05.000Z,5,Customer Support is not dead,"Just when I thought that “Customer Support”  was a crazy legend that grandparents told their grandchildren about, along comes Melicia H and immediately all these ancient memories of great customer service came flooding back. I am actually old enough to remember when companies had people answering the phone. No you may not have people answering the phone but…Melicia was the next best thing. I have actually sent emails to companies that they responded to weeks later. I never do business with a company that does not provide good customer support. I asked Melicia two initial questions and she responded within 15 minutes! My wife and I will be signing up for the two week trial either today or on Saturday.  I guess I should take the cemetery headstone off my front lawn that reads “Customer Support- Died during 2020 Pandemic- RIP” Nice job Melicia H!",US
